claim_id,taxpayer_id,net_refund_amount,is_fraud,refund_to_output_ratio,input_output_vat_ratio,processing_days_zscore,total_claims_filed,is_first_time_claimant,is_high_value_claim,submitted_by_agent,has_few_documents,business_age_years,is_young_business,address_not_verified,bank_not_verified,is_small_business,claim_to_turnover_ratio,claim_exceeds_business_size,single_director,no_tax_agent,is_sole_proprietor,low_supplier_diversity,has_unverified_suppliers,unverified_supplier_ratio,has_unverified_payments,has_few_purchases,suspicious_purchase_pattern,has_export_sales,is_export_heavy,has_missing_export_docs,has_unpaid_sales,has_few_sales,single_export_destination,export_without_customs,large_export_customs_mismatch,has_unverified_customs,has_audit_issues,has_penalties,low_compliance_rating,never_audited,not_registered_pacra,directors_mismatch,address_mismatch_pacra,is_dormant_company,claim_exceeds_share_capital,supplier_risk_score,export_risk_score,legitimacy_risk_score,historical_risk_score
CLM00010743,TPIN1000000743,8447,0,0.051838305236607776,1.0518321683471517,-0.12561869557857971,1,0,0,1,0,0.3586584531143053,1,0,0,1,0.00176506811716943,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010744,TPIN1000000744,6118,0,0.13644676390561578,1.1364467639056157,1.234872592276075,1,0,0,1,0,5.691991786447638,0,0,0,0,0.002250507449334154,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010745,TPIN1000000745,2808,0,0.02628278327935753,1.0262827832793575,1.234872592276075,1,0,0,1,0,8.56125941136208,0,0,0,0,0.0005790372433538051,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010746,TPIN1000000746,3777,0,0.08473739707894914,1.0847149619724945,-1.6372756820837517,1,0,0,1,0,7.682409308692677,0,0,0,0,0.0012601013285611625,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010747,TPIN1000000747,8495,0,0.1557115624312633,1.1556932326416893,0.36566982503560114,1,0,0,1,0,5.754962354551677,0,0,0,0,0.0025407035969424226,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010748,TPIN1000000748,0,0,0.0,0.8054957548196705,0.8191669209871527,1,0,0,1,0,6.3874058863791925,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010749,TPIN1000000749,0,0,0.0,0.9094854259556036,1.121498318288187,1,0,0,1,0,1.264887063655031,1,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010750,TPIN1000000750,0,0,0.0,0.817921426765039,-0.8436557641685364,1,0,0,1,0,5.6563997262149215,0,0,0,0,0.0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010751,TPIN1000000751,3340,0,0.060931115002918854,1.0609128721541157,-1.1837785861322,1,0,0,1,0,2.9596167008898013,0,0,0,0,0.002306448249240046,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010752,TPIN1000000752,0,0,0.0,0.8867291887258609,-0.541324366867502,1,1,0,1,0,7.378507871321013,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010753,TPIN1000000753,2279,0,0.0310105999374073,1.0309969928290539,-0.2767843942290969,1,0,0,0,0,4.388774811772758,0,0,0,0,0.001113937909814531,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010754,TPIN1000000754,2032,0,0.029242038308221446,1.0292276475413376,-0.2767843942290969,1,0,0,1,0,6.959616700889802,0,0,0,0,0.0004735931056776868,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010755,TPIN1000000755,0,0,0.0,0.8598581364919772,0.17671270172245468,1,0,0,1,0,4.394250513347022,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010756,TPIN1000000756,1743,0,0.06452448820938067,1.0644874689964092,0.21450412638508398,1,0,0,0,0,4.648870636550308,0,0,0,0,0.0005273773280395905,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010757,TPIN1000000757,0,0,0.0,0.8564437194127243,-1.1837785861322,1,0,0,1,0,3.997262149212868,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010758,TPIN1000000758,0,0,0.0,0.8819089238714803,0.5924183730113769,1,0,0,0,0,2.2778918548939084,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010759,TPIN1000000759,0,0,0.0,0.8266461892877711,-0.4657415175422434,1,0,0,1,0,3.5181382614647503,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010760,TPIN1000000760,0,0,0.0,0.8493019838354151,0.9703326196376699,1,0,0,1,0,0.9253935660506503,1,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010761,TPIN1000000761,6497,0,0.03016753032075927,1.0301628870191861,-1.4483185587706051,1,0,0,0,0,7.38672142368241,0,0,0,0,0.001279497669648157,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010762,TPIN1000000762,5496,0,0.13966963151207115,1.1396442185514613,-0.5035329422048727,1,0,0,0,0,1.2347707049965777,1,0,0,0,0.006322059224443455,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010763,TPIN1000000763,0,0,0.0,0.9446917577229192,-0.3523672435543555,1,0,0,1,0,1.995893223819302,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010764,TPIN1000000764,0,0,0.0,0.8130806472717756,-0.8814471888311657,1,0,0,1,0,1.136208076659822,1,0,0,1,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010765,TPIN1000000765,0,0,0.0,0.9649617972402783,1.49941256491448,1,0,0,0,0,1.3634496919917864,1,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010766,TPIN1000000766,0,0,0.0,0.8698946730317496,0.2900869757103426,1,0,0,0,0,4.501026694045175,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010767,TPIN1000000767,0,0,0.0,0.992183931381008,-0.08782727091595041,1,0,0,1,0,7.523613963039014,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010768,TPIN1000000768,0,0,0.0,0.9784178433889602,-0.8058643395059071,1,0,0,0,0,7.915126625598905,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010769,TPIN1000000769,0,0,0.0,0.9563662374821174,0.8191669209871527,1,0,0,0,0,5.431895961670089,0,0,0,0,0.0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010770,TPIN1000000770,0,0,0.0,0.9953334514738024,-1.3349442847827173,1,1,0,1,0,5.240246406570842,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,2
CLM00010771,TPIN1000000771,0,0,0.0,0.8350458898643256,-0.050035846253321116,1,0,0,1,0,9.234770704996578,0,0,0,1,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010772,TPIN1000000772,0,0,0.0,0.8939293101897653,-0.5791157915301313,1,0,0,1,0,0.12867898699520877,1,0,0,0,0.0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010773,TPIN1000000773,0,0,0.0,0.9262984088862204,-0.08782727091595041,1,0,0,1,0,5.793292265571527,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010774,TPIN1000000774,0,0,0.0,0.9197928409585571,1.6505782635649973,1,0,0,1,0,7.496235455167693,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010775,TPIN1000000775,0,0,0.0,0.9639227733028523,1.2726640169387042,1,0,0,0,0,2.518822724161533,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010776,TPIN1000000776,0,0,0.0,0.966228660480272,-0.08782727091595041,1,0,0,0,0,6.663928815879535,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010777,TPIN1000000777,12118,0,0.16522367506101468,1.1652236750610148,-0.5035329422048727,1,0,1,1,0,5.9958932238193015,0,0,0,0,0.0032368311748671463,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010778,TPIN1000000778,3862,0,0.07543263408726904,1.0754131020742999,0.7435840716618941,1,0,0,1,0,5.749486652977413,0,0,0,0,0.0010213599638001678,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010779,TPIN1000000779,2865,0,0.11691491532340338,1.1168741073250357,-1.2215700107948293,1,0,0,1,0,3.920602327173169,0,0,0,0,0.0051632878519461,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010780,TPIN1000000780,0,0,0.0,0.8438697188341839,0.10112985239719607,1,0,0,1,0,3.761806981519507,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010781,TPIN1000000781,167,0,0.03564567769477055,1.0354322305229455,0.17671270172245468,1,0,0,1,0,6.776180698151951,0,0,0,0,0.0003765119660913774,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010782,TPIN1000000782,3530,0,0.08905370973031611,1.0890032543706956,-1.4861099834332345,1,0,0,1,0,8.410677618069816,0,0,0,0,0.003292412900289322,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010783,TPIN1000000783,4747,0,0.0473294315881831,1.0473194612002352,-1.6372756820837517,1,0,0,1,0,8.629705681040383,0,0,0,0,0.002267715602571256,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010784,TPIN1000000784,5857,0,0.15004483156141923,1.149993595491226,0.5924183730113769,1,0,0,1,0,2.8829568788501025,0,0,0,0,0.002350834210999512,0,0,0,1,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0
CLM00010785,TPIN1000000785,0,0,0.0,0.8062103569061819,0.10112985239719607,1,0,0,1,0,6.247775496235455,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010786,TPIN1000000786,0,0,0.0,0.8759022765130483,-1.1459871614695707,1,0,0,1,0,5.3579739904175225,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010787,TPIN1000000787,0,0,0.0,0.8146824542518838,1.49941256491448,1,0,0,1,0,9.163586584531142,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010788,TPIN1000000788,7263,0,0.15961935739088393,1.1595973803349304,1.4616211402518509,1,0,0,1,0,1.8288843258042438,1,0,0,0,0.003987519716618728,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010789,TPIN1000000789,1838,0,0.01196053933052215,1.0119540319641835,0.32787840037297183,1,1,0,1,0,4.095824777549623,0,0,0,0,0.0005096676013345637,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLM00010790,TPIN1000000790,14092,0,0.18215661435847055,1.1821436881156122,-0.7302814901806485,1,0,1,1,0,5.900068446269678,0,0,0,0,0.006109499291589424,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010791,TPIN1000000791,4844,0,0.18326964549203587,1.183231811130869,1.1970811676134456,1,0,0,1,0,2.746064339493498,0,0,0,0,0.00727540345897072,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010792,TPIN1000000792,8084,0,0.050693238184223895,1.050693238184224,-1.1459871614695707,1,0,0,0,0,4.63791923340178,0,0,0,1,0.0017527039643110967,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010793,TPIN1000000793,0,0,0.0,0.8543613125046715,0.2522955510477133,1,0,0,1,0,4.591375770020534,0,0,0,0,0.0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010794,TPIN1000000794,0,0,0.0,0.8231958935820445,-0.16341012024120902,1,0,0,1,0,6.1273100616016425,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010795,TPIN1000000795,0,0,0.0,0.8708239222233134,-1.4861099834332345,1,0,0,0,0,5.426420260095825,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010796,TPIN1000000796,485,0,0.03256563486201571,1.032498489223125,0.5168355236861184,1,0,0,1,0,4.498288843258043,0,0,0,0,0.0001815919662216478,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010797,TPIN1000000797,0,0,0.0,0.8012128116252093,1.6505782635649973,1,0,0,0,0,2.269678302532512,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010798,TPIN1000000798,0,0,0.0,0.8431453031546852,0.5924183730113769,1,0,0,1,0,7.906913073237509,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010799,TPIN1000000799,9689,0,0.11057599032217569,1.1105645777935018,1.3860382909265923,1,0,0,1,0,3.482546201232033,0,0,0,0,0.0035617512979309934,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010800,TPIN1000000800,0,0,0.0,0.9362949555363186,-0.08782727091595041,1,0,0,0,0,6.833675564681725,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010801,TPIN1000000801,13656,0,0.08783405692233479,1.0878340569223348,-1.6372756820837517,1,0,1,1,0,3.893223819301848,0,0,0,0,0.003722892078658363,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010802,TPIN1000000802,349,0,0.02185484375978458,1.02179222243096,1.0459154689629284,1,1,0,0,0,9.60164271047228,0,0,0,0,0.000961337167663813,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010803,TPIN1000000803,0,0,0.0,0.8005991179652179,-1.032612887481683,1,0,0,1,0,5.952087611225188,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010804,TPIN1000000804,4868,0,0.1068152894194058,1.1067933470838636,0.8947497703124113,1,0,0,1,0,3.5811088295687883,0,0,0,0,0.0010844322268842512,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010805,TPIN1000000805,0,0,0.0,0.9190649560795192,-1.4483185587706051,1,0,0,1,0,8.969199178644764,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010806,TPIN1000000806,0,0,0.0,0.8787796310314618,-1.070404312144312,1,0,0,1,0,8.514715947980836,0,0,0,0,0.0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010807,TPIN1000000807,5312,0,0.08664165715217746,1.0866253465992497,-0.8058643395059071,1,0,0,0,0,2.7926078028747434,0,0,0,0,0.0015469368059424272,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010808,TPIN1000000808,940,0,0.17527503263099012,1.1750885698303188,0.6302097976740062,1,0,0,0,0,8.386036960985626,0,0,0,1,0.0010623089397817746,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010809,TPIN1000000809,759,0,0.059608890285085994,1.0595303541977539,-0.01224442159069182,1,0,0,1,0,7.134839151266256,0,0,0,0,0.00038407704615907773,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010810,TPIN1000000810,2878,0,0.18752850720010425,1.1873981885710563,-1.3727357094453465,1,1,0,1,0,6.083504449007529,0,0,0,0,0.004954756428443539,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010811,TPIN1000000811,0,0,0.0,0.8711941349891726,-0.6924900655180192,1,0,0,1,0,1.5222450376454484,1,0,0,1,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010812,TPIN1000000812,7460,0,0.05734050730207533,1.0573328209069945,0.2522955510477133,1,0,0,1,0,1.894592744695414,1,0,0,0,0.0023819893506556535,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010813,TPIN1000000813,79,0,0.08307045215562565,1.0820189274447949,0.856958345649782,1,0,0,1,0,5.546885694729637,0,0,0,0,0.0004151994534083145,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010814,TPIN1000000814,0,0,0.0,0.8279785809906292,1.6883696882276267,1,0,0,1,0,0.5010266940451745,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010815,TPIN1000000815,0,0,0.0,0.9194929770469339,1.0081240443002992,1,0,0,1,0,3.5318275154004106,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010816,TPIN1000000816,0,0,0.0,0.990936482774477,0.856958345649782,1,0,0,1,0,2.855578370978782,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010817,TPIN1000000817,0,0,0.0,0.9692104453826152,-1.4861099834332345,1,0,0,0,0,3.994524298425736,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CLM00010818,TPIN1000000818,5017,0,0.0442275820727106,1.0442187665291442,1.49941256491448,1,0,0,1,0,1.5304585900068446,1,0,0,0,0.001962995365812814,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010819,TPIN1000000819,0,0,0.0,0.9975990396158463,0.21450412638508398,1,0,0,1,0,6.146475017111568,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010820,TPIN1000000820,0,0,0.0,0.8544202805301763,-0.01224442159069182,1,0,0,1,0,4.514715947980835,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010821,TPIN1000000821,0,0,0.0,0.9417239138507241,1.0081240443002992,1,0,0,1,0,6.321697467488022,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0
CLM00010822,TPIN1000000822,7453,0,0.1421812701501364,1.1421621930979224,0.13892127705982538,1,0,0,1,0,8.632443531827516,0,0,0,0,0.006750037585745312,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010823,TPIN1000000823,0,0,0.0,0.9557139926707434,0.10112985239719607,1,1,0,0,0,9.281314168377824,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
CLM00010824,TPIN1000000824,1397,0,0.19123887748117727,1.1911019849418207,-0.9948214628190536,1,0,0,1,0,7.24435318275154,0,0,0,0,0.0014067020238585524,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLM00010825,TPIN1000000825,0,0,0.0,0.8573168411037108,0.21450412638508398,1,0,0,1,0,4.878850102669404,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010826,TPIN1000000826,11890,0,0.19098560781290158,1.1909695451040863,-0.6169072161927606,1,0,1,1,0,0.8021902806297057,1,0,0,0,0.002569770123364095,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010827,TPIN1000000827,0,0,0.0,0.9221234973493616,-0.6924900655180192,1,0,0,1,0,0.7611225188227242,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010828,TPIN1000000828,2270,0,0.04180709799804777,1.04178868077426,-1.5994842574211223,1,0,0,1,0,4.9253935660506505,0,0,0,0,0.0010749515916623534,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010829,TPIN1000000829,232,0,0.05365402405180388,1.053191489361702,0.32787840037297183,1,0,0,1,0,8.68993839835729,0,0,0,0,0.0018445637050288214,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010830,TPIN1000000830,0,0,0.0,0.9318341531974701,-1.5616928327584931,1,0,0,1,0,9.36892539356605,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0
CLM00010831,TPIN1000000831,0,0,0.0,0.8604552352048559,1.0459154689629284,1,0,0,0,0,2.455852156057495,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010832,TPIN1000000832,0,0,0.0,0.8683126178300087,0.32787840037297183,1,0,0,1,0,4.766598220396989,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010833,TPIN1000000833,0,0,0.0,0.9990762503977255,-1.032612887481683,1,0,0,1,0,3.0937713894592744,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CLM00010834,TPIN1000000834,1550,0,0.07057323680735783,1.070527705686837,0.9325411949750406,1,0,0,1,0,8.057494866529774,0,0,0,0,0.0018820363876557841,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010835,TPIN1000000835,9714,0,0.07073472657103327,1.0707347265710332,-1.1459871614695707,1,0,0,1,0,7.471594798083505,0,0,0,0,0.0026416371950348967,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
CLM00010836,TPIN1000000836,22342,0,0.12040829524877124,1.1204029059239458,-0.3523672435543555,1,0,1,1,0,4.876112251882272,0,0,0,0,0.004437257551599852,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
